Phrase,TextRankScore,RakeDegScore,RakeFreqScore,RakeDBFScore,ActualTweet
reforms programs inin states ,2.60172,54,24,11.388889,
possible future ,2.600079,39,27,2.854545,
changed anything ,2.599182,59,27,3.916667,
major diff ,2.598575,35,16,3.916667,
taking ,2.598166,18,12,1.5,
taking bets ,2.598166,20,13,3.5,
social issues ,2.598028,44,17,5.461538,
rhetoric used ,2.594479,48,20,4.857143,
massa though ,2.590182,24,13,3.818182,
even ,2.589357,66,32,2.0625,
opening ,2.587686,84,31,2.709677,
best wishes ,2.583242,140,78,4.363839,
sweet spot ,2.577686,26,16,3.538462,
wishing flotus ,2.576826,69,39,3.138889,
top due ,2.576673,67,45,3.425,
damn drinking ,2.57422,68,23,5.9,
getting ,2.572127,37,21,1.761905,
sorry guys ,2.569067,45,24,3.75,
classy move ,2.568078,29,16,3.785714,
huh mr ,2.567308,109,62,3.163522,
guess whose ahead ,2.561314,38,20,7.0,
fight hard ,2.561081,27,20,2.6,
#obama invest ,2.558375,341,153,3.575544,
seen rick perry recite ,2.557126,81,25,15.136364,
1st test ,2.556882,98,36,4.8125,
ooh wow ,2.555222,39,24,3.75,
standing making ,2.554129,47,25,3.575758,
think tebow ,2.553913,123,75,3.944444,
someone throws ,2.55206,55,23,4.45,
seems ,2.550968,46,19,2.421053,
lol ,2.549467,75,32,2.34375,
lol scribble scribble ,2.549467,77,33,4.34375,
#yolo lol ,2.549467,77,33,4.34375,
impaler lol ,2.549467,77,33,4.34375,
student loan debt ,2.548826,32,13,8.0,
mitt's playing ,2.540332,51,24,4.385714,
pres ,2.538982,60,24,2.5,
pres opposes ,2.538982,62,25,4.5,
higher hand wave ,2.538041,58,22,8.0,
#obama started ,2.531326,366,161,4.355449,
major difference ,2.521174,38,17,4.216667,
oh lookie obummer ,2.519409,54,28,7.34,
rom tells anecdotes ,2.517239,39,16,7.55,
fake id ,2.515591,26,12,4.4,
shit ,2.513692,70,30,2.333333,
shit rocked ,2.513692,72,31,4.333333,
dayton ,2.511376,30,15,2.0,
million ,2.510491,108,35,3.085714,
women wish ,2.510368,63,39,3.398148,
focus group ,2.508655,24,14,4.121212,
enjoying seeing ,2.507414,20,12,3.2,
public assistance ,2.507298,39,16,4.5,
gone better ,2.507264,92,41,5.138889,
international politics paper ,2.502254,25,12,7.0,
jim carrey favor ,2.495252,32,15,6.844444,
president's success ,2.494119,23,11,3.928571,
hell yeah ,2.490036,52,25,4.166667,
hair zing ,2.488995,59,23,4.433333,
young ppl tuned ,2.487325,57,25,6.738636,
looking prepared ,2.483206,34,22,2.988235,
big win ,2.482093,63,31,3.868421,
stop using ,2.477585,49,23,4.230769,
thank yous ,2.476075,33,20,4.055556,
grey hair coloring product ,2.474186,66,24,12.583333,
middle ,2.472942,96,42,2.285714,
middle agers ,2.472942,98,43,4.285714,
birthday shout outs ,2.47242,56,30,8.203704,
knew someone ,2.468891,55,25,3.65,
nice response ,2.461519,64,36,3.703704,
questions cuz ,2.459734,54,25,4.190476,
national debt ,2.45897,33,15,4.375,
hope ,2.457991,57,28,2.035714,
hope junot ,2.457991,59,29,4.035714,
health care ,2.448901,58,29,5.108696,
reunion show ,2.447398,46,20,4.333333,
fit better ,2.438663,82,39,3.805556,
high debt ,2.438472,48,24,4.0,
start ,2.434887,87,42,2.071429,
start crip walkin screamin ,2.434887,99,45,14.071429,
actual learning ,2.434782,37,13,4.866667,
best fit ,2.433845,106,67,3.244792,
give mine ,2.427929,54,29,3.551282,
income earners took ,2.425098,70,27,8.352941,
#obama gotta ,2.42451,348,151,4.63615,
doin better ,2.421186,81,38,4.138889,
#obama mentioned #bush ,2.418747,368,156,8.225894,
mitt's head ,2.417136,55,19,5.822222,
man ,2.416732,104,52,2.0,
powerful man ,2.416732,106,53,4.0,
waitin man ,2.416732,106,53,4.0,
happiest man ,2.416732,106,53,4.0,
enthusiasm man ,2.416732,106,53,4.0,
major priorities ,2.41135,32,14,3.916667,
tightening credit issues ,2.410243,40,16,7.961538,
bs factor ,2.401413,24,10,4.916667,
shook hands ,2.400489,56,18,6.321429,
bush's path ,2.399702,48,19,5.357143,
voters ,2.398811,53,22,2.409091,
school started ,2.398646,63,31,4.052632,
rules mean ,2.396711,36,17,4.25,
trickle ,2.392092,64,49,1.306122,
dissing trickle ,2.392092,66,50,3.306122,
thay trickle ,2.392092,66,50,3.306122,
fox news ,2.389606,27,11,4.833333,
yo la ,2.384773,46,22,3.916667,
oh #mitt ,2.384478,54,30,3.44,
wishing ,2.383204,65,36,1.805556,
work ,2.381894,48,34,1.411765,
outta work ,2.381894,50,35,3.411765,
work 2morrow ,2.381894,50,35,3.411765,
republican ,2.381307,52,19,2.736842,
city name modulator ,2.379194,41,19,7.333333,
corre la voz ,2.373539,51,22,8.166667,
audience ,2.366948,24,14,1.714286,
ur perfect ,2.364953,42,14,5.644444,
mad men ,2.352205,48,22,4.222222,
basic issues ,2.34873,37,15,4.961538,
voter id laws ,2.345362,46,15,8.844444,
#mittromney agree ,2.34373,65,37,3.916083,
add mil spots ,2.343559,23,8,8.833333,
think destroyed ,2.342268,120,74,3.611111,
interesting approach ,2.341314,37,21,3.638889,
black hole ,2.340531,51,30,3.0,
sounds spot ,2.338303,38,15,4.666667,
surround sound ,2.338099,33,13,4.583333,
sound ,2.338099,31,12,2.583333,
evlilik yildnmnzde hayal edebileceginiz en romantik yerdesiniz ,2.338087,96,22,45.375,
#eua en ,2.338087,56,17,5.375,
en ,2.338087,54,16,3.375,
#paz cnnee en pocos ,2.338087,66,19,15.375,
paid less ,2.33635,36,16,4.472727,
biggest zinger ,2.332556,40,19,4.345238,
personal ,2.328991,42,19,2.210526,
personal encounter ,2.328991,44,20,4.210526,
s livestream ,2.328271,54,23,4.380952,
voucher system ,2.323383,73,29,5.461538,
room full ,2.316167,32,16,3.866667,
gone black ,2.312156,59,29,4.833333,
nice neighbor ,2.308288,49,29,3.203704,
color cause ,2.307813,36,16,4.412699,
actual amt paid ,2.303856,46,16,8.4,
#education system ,2.303643,72,29,5.128205,
done ,2.30054,28,21,1.333333,
much bull ,2.299333,64,32,4.512821,
might care ,2.298432,55,30,4.180125,
pay taxes ,2.293767,35,14,5.0,
vague idea ,2.293371,36,13,5.452381,
jim asks ,2.290747,27,11,4.944444,
canned lines ,2.289593,24,9,5.571429,
#mittromney shirt ,2.288757,31,13,4.454545,
unemployed gal talked ,2.284366,54,23,7.544118,
corner tells ,2.283944,30,14,4.05,
higher ranking person ,2.283662,30,15,6.958333,
vague rhetoric ,2.282503,28,12,4.666667,
vote ,2.278511,75,50,1.5,
vote vote ,2.278511,75,50,1.5,
hipster vote ,2.278511,77,51,3.5,
future ,2.277636,32,22,1.454545,
technological future ,2.277636,34,23,3.454545,
future educator ,2.277636,34,23,3.454545,
point ,2.277345,68,36,1.888889,
posing questions ,2.27717,50,23,4.190476,
oil production ,2.271417,32,13,4.975,
girls asking ,2.266326,37,17,4.5,
family means ,2.26358,37,17,4.342857,
social media lab ,2.262607,27,10,8.4,
full fill ,2.262485,25,12,3.7,
mix politics ,2.259465,23,11,4.5,
random fictional americans ,2.258095,29,13,7.25,
student loans ,2.256559,34,12,5.75,
flag ,2.252929,119,34,3.5,
tossing cans full ,2.252087,31,13,8.2,
#obamatopia bush's debt ,2.250849,32,13,8.0,
bad quality ,2.246674,45,23,3.552632,
gets nervous ,2.245914,91,41,4.36,
use ,2.245393,36,17,2.117647,
use spin ,2.245393,38,18,4.117647,
use #myspin ,2.245393,38,18,4.117647,
fist fight ,2.244895,29,19,3.4,
love ,2.242613,150,94,1.595745,
shake things ,2.241348,69,28,4.928571,
goood bye mrs bowman ,2.240533,39,20,13.4375,
way cooler ,2.237251,90,52,4.2,
political affiliation ,2.236491,40,15,4.714286,
rate ,2.235751,52,17,3.058824,
dropout rate ,2.235751,54,18,5.058824,
#unemployment rate ,2.235751,54,18,5.058824,
everyone ,2.230437,40,19,2.105263,
greeting everyone ,2.230437,44,21,4.105263,
cnn's screen ,2.227834,21,10,4.333333,
ohio touched ,2.225325,28,18,2.916667,
#jeremiahwright married #obama ,2.220183,346,154,6.757362,
front ,2.212923,14,14,1.0,
hacky move ,2.209006,27,15,3.785714,
move ,2.209006,25,14,1.785714,
reduce unemployment ,2.208153,34,16,4.181818,
show ,2.207545,42,18,2.333333,
effect ignores questions ,2.207518,58,25,8.190476,
someone ,2.206166,49,20,2.45,
someone farts ,2.206166,51,21,4.45,
aint slick doe ,2.205382,22,11,6.0,
classy guy ,2.204492,24,13,3.818182,
lady asking ,2.203711,102,41,4.666667,
gay rights ,2.202274,24,12,3.875,
big deal ,2.201729,49,22,3.701754,
trying pass ,2.201666,35,22,3.5,
applause ,2.201635,4,3,1.333333,
run everything ,2.198033,21,11,3.458333,
seeing ,2.19786,17,10,1.7,
little jokes ,2.197844,35,20,3.4,
mention ,2.188482,31,13,2.384615,
feel dirty ,2.18688,42,22,3.882353,
tell em ,2.185293,58,35,3.892857,
showing empathy ,2.184595,13,7,3.75,
pay attention ,2.18298,25,10,4.52381,
prepared statement ,2.181098,44,20,3.866667,
attend school ,2.180668,27,14,3.5,
mentions reducing ,2.180095,27,11,4.833333,
bring ,2.17847,39,24,1.625,
zynxrealraw bring ,2.17847,41,25,3.625,
informed decision ,2.177321,15,10,2.904762,
interesting touch ,2.176727,44,26,3.345238,
ties ,2.17462,38,20,1.9,
campaign ,2.172638,40,17,2.352941,
campaign claimed ,2.172638,42,18,4.352941,
campaign posters ,2.172638,42,18,4.352941,
stage debating ,2.1711,23,14,3.416667,
congratulates #obama ,2.168901,342,147,5.302817,
little cray ,2.164964,29,16,3.8,
eyes indicate ,2.162797,22,14,3.083333,
hear ,2.161894,42,26,1.615385,
long minutes ,2.161188,53,37,2.975156,
major ,2.160794,29,12,2.416667,
major sponsors ,2.160794,31,13,4.416667,
mean nothing ,2.156234,30,17,3.5,
year ,2.154088,49,26,1.884615,
whispering sweet nothings ,2.142993,31,16,8.538462,
pool house ,2.141204,24,11,4.458333,
need cleaning ,2.139497,54,41,3.877193,
talk ,2.134785,64,38,1.684211,
hair ,2.133771,51,18,2.833333,
ideas ,2.132893,32,14,2.285714,
tomorrow morning ,2.13151,19,11,3.208333,
single mothers pay ,2.13112,29,10,8.857143,
#romneyryan2012 ,2.126606,12,6,2.0,
#romneyryan2012 pushin ,2.126606,14,7,4.0,
teenager running ,2.12498,21,13,3.136364,
always tries ,2.123799,47,15,5.166667,
made ,2.119452,56,23,2.434783,
made pia coladas ,2.119452,62,25,8.434783,
saying ,2.11845,78,37,2.108108,
looking kool ,2.115876,37,22,3.588235,
time ,2.114761,160,73,2.191781,
valuable time ,2.114761,162,74,4.191781,
slim time ,2.114761,162,74,4.191781,
goateed guy explaining ,2.112946,29,14,7.818182,
ann r ,2.111821,30,11,5.266667,
simple choice ,2.109644,26,13,4.0,
#obama supporters ,2.104402,333,144,5.302817,
give ,2.104049,49,26,1.884615,
feel #ows ,2.103052,34,18,3.882353,
picked #obama ,2.102618,331,144,4.302817,
next ,2.102439,59,26,2.269231,
lotion next ,2.102439,61,27,4.269231,
enormous progress ,2.100307,31,10,6.2,
iron mill news ,2.098625,27,11,7.5,
oh ,2.095836,46,25,1.84,
#presidentialdebate segments ,2.094671,104,65,3.587302,
share details ,2.094482,20,13,2.95,
nigga ,2.094216,40,16,2.5,
full coverage ,2.093174,37,18,4.075,
making ,2.089958,42,22,1.909091,
making copies ,2.089958,44,23,3.909091,
making himsel ,2.089958,44,23,3.909091,
anyone ,2.086443,22,9,2.444444,
awkward handshake ,2.082457,12,8,2.933333,
election wins ,2.082107,35,18,4.0,
hella nice ,2.077951,48,28,3.703704,
nice ,2.077951,46,27,1.703704,
ohio reference ,2.073634,26,15,3.416667,
word sweetie ,2.073489,43,18,4.916667,
small business ,2.071965,28,11,5.066667,
wants ,2.07114,90,45,2.0,
charlie brown ,2.069546,13,5,4.75,
brown ,2.069546,11,4,2.75,
money ,2.06878,27,20,1.35,
taxpayer money ,2.06878,29,21,3.35,
ever heard ,2.065941,82,35,4.48,
whole min ,2.064653,28,16,3.5,
ladies gentlemen ,2.059351,12,9,2.666666,
taken care ,2.051682,41,26,2.942029,
eloquent speaker ,2.047489,37,18,4.038961,
free market ,2.046358,21,9,4.785714,
la pregunta ,2.043633,41,19,4.166667,
la ,2.043633,39,18,2.166667,
technical random ,2.043357,13,6,4.5,
pretty ,2.040675,46,16,2.875,
thing ,2.03862,68,29,2.344828,
aww mittens ,2.036402,46,20,4.541667,
politicians lie ,2.035347,22,11,4.0,
program ,2.034363,34,9,3.777778,
#obama apple pie ,2.03426,338,146,7.969484,
always posing ,2.033817,46,14,5.5,
better bullshitter ,2.028138,79,37,4.138889,
better ,2.028138,77,36,2.138889,
seen ,2.027409,69,22,3.136364,
#obama je ,2.024268,339,145,6.302817,
best ,2.02332,101,64,1.578125,
best shools ,2.02332,103,65,3.578125,
best commonwealth ,2.02332,103,65,3.578125,
gets lots ,2.022797,69,31,4.026667,
free trade ,2.020017,31,9,9.785714,
improve ,2.016369,26,20,1.3,
told yall ,2.015431,42,20,4.933333,
think ,2.013263,116,72,1.611111,
think art6b ,2.013263,118,73,3.611111,
think rapists ,2.013263,118,73,3.611111,
fact romneyryan ,2.00982,39,19,3.7,
human face ,2.005545,39,19,4.022727,
everybody tune ,2.004334,21,12,3.4,
feels #obama brows ,2.003725,338,147,7.302817,
tender topic ,2.001608,20,10,4.0,
tender topic category ,2.001608,23,11,7.0,
stream et http ,2.000144,30,12,7.5,
crowd goes wild ,1.998494,59,25,7.622222,
stay open minded lavelle ,1.998379,51,23,11.966666,
candidate ,1.998159,33,15,2.2,
candidate represents ,1.998159,35,16,4.2,
fat politician ,1.997307,14,6,4.666666,
gunna lie ,1.99684,19,10,3.5,
brilliant self ,1.995986,12,7,3.416667,
female voter ,1.995708,40,13,5.694444,
congratulations mr ,1.99459,107,58,3.830189,
reality check ,1.992894,21,13,3.733333,
word tender ,1.992733,26,11,4.666667,
stories ,1.989882,40,16,2.5,
generation kind ,1.98898,13,9,3.642857,
noise rule ,1.98718,18,10,3.5,
weird rap video ,1.9805,25,10,8.833333,
shout ,1.975979,46,27,1.703704,
shout ou ,1.975979,48,28,3.703704,
#realmen shout ,1.975979,48,28,3.703704,
#obama dancing ,1.973622,336,146,4.552817,
cnn's graph ,1.973563,20,8,5.0,
online #youtubepolitics ,1.971494,16,6,5.0,
head spinning ,1.969072,32,11,4.722222,
solutions ,1.968525,15,7,2.142857,
bigger ,1.967267,34,17,2.0,
#presidentialdebate negro ,1.96685,105,65,4.087302,
fat check ,1.964819,21,13,3.733333,
way ,1.96462,85,50,1.7,
abc way ,1.96462,87,51,3.7,
actual #pithy remark ,1.960829,40,13,8.7,
#mitts hot air ,1.957057,25,12,6.791667,
bottom female ,1.950942,15,9,3.45,
tell ann ,1.950231,49,33,3.064286,
math ,1.944175,45,24,1.875,
biased uneducated opinions ,1.9428,19,10,6.666667,
biased opinions ,1.9428,16,9,3.666667,
dear #mittromney ,1.942604,51,19,5.454545,
boxing match ,1.942328,9,6,3.25,
though ,1.940232,20,11,1.818182,
meaning spend ,1.939499,42,28,3.461538,
screen test ,1.939262,19,10,3.833333,
racist song ,1.937876,26,8,6.0,
open mind ,1.936267,44,25,3.333333,
mrs ,1.935429,23,16,1.4375,
filter denver ,1.933229,33,19,3.705882,
questions ,1.932263,46,21,2.190476,
lehrer demands silence ,1.930061,35,13,8.2,
#presidentialdebate later ,1.928181,107,65,5.087302,
romantic ,1.927302,78,38,2.052632,
unemployed ,1.927278,39,17,2.294118,
anything ,1.924703,54,24,2.25,
okay enough ,1.920793,21,12,3.5,
2nd term ,1.918861,34,11,6.2,
marriage ,1.915549,26,14,1.857143,
marriage anniversity ,1.915549,28,15,3.857143,
whole pie ,1.915267,25,11,4.791667,
thank ,1.910356,28,18,1.555556,
gop promise ,1.907866,24,12,3.555555,
arms asking ,1.907369,27,15,3.25,
terrible phrase ,1.903375,35,15,4.388889,
living writing songs ,1.902442,36,15,8.177778,
important things ,1.901608,56,30,3.741071,
reduce deficit ,1.901453,22,12,3.714286,
jim ,1.897877,22,9,2.444444,
jim lehere ,1.897877,24,10,4.444444,
mil ppl ,1.89678,28,11,5.375,
trickledown ,1.894802,58,23,2.521739,
trickledown mindset ,1.894802,60,24,4.521739,
possible #obama ,1.887906,334,147,3.702817,
gop issue ,1.879256,32,14,4.622222,
sides need ,1.878669,50,40,3.210526,
butt pirate words ,1.877753,33,11,8.625,
somebody tells ,1.87654,38,14,6.05,
open remarks ,1.87623,42,20,4.133333,
fucking socialist ,1.874725,19,10,3.8,
flat thumb ,1.873897,15,6,5.25,
called ,1.872451,37,14,2.642857,
jerk store called ,1.872451,43,16,8.642857,
defense spending ,1.870057,40,23,3.133333,
correct answers ,1.868721,20,11,3.714286,
enjoyed tonight's tweet ,1.867078,36,15,7.714286,
energy ,1.865933,34,13,2.615385,
playing angry birds ,1.864228,32,17,6.785714,
y aadirle barrio ,1.861646,98,19,11.411765,
y ,1.861646,92,17,5.411765,
y aniversary ,1.861646,94,18,7.411765,
politics ,1.861109,18,9,2.0,
quiet rule ,1.856947,18,9,4.0,
informed ,1.856883,11,7,1.571429,
awesome gifs tomorrow ,1.856262,24,13,6.375,
saving #obama ,1.855773,332,145,3.969484,
gotta listen ,1.85574,27,13,3.833333,
country ,1.854149,18,14,1.285714,
country disgusts ,1.854149,20,15,3.285714,
definitely important ,1.85218,41,23,3.526786,
support doe ,1.848526,45,20,4.333333,
begin debat ,1.848294,73,19,11.0,
#mittromney practiced ,1.84733,30,13,3.954545,
cnn viewer dials ,1.846639,25,10,7.571429,
guy ,1.84542,20,11,1.818182,
duck philips guy ,1.84542,26,13,7.818182,
sweetness guys ,1.839462,25,14,4.166667,
past weeks ,1.839126,28,16,3.435898,
eyes ,1.838304,19,12,1.583333,
deadest eyes ,1.838304,21,13,3.583333,
child left ,1.835958,19,10,3.875,
1st ,1.834725,90,32,2.8125,
1st 10mins ,1.834725,92,33,4.8125,
gas production ,1.833051,22,8,5.6,
black ,1.83303,44,24,1.833333,
wrong ,1.83125,20,14,1.428571,
interesting things ,1.829947,44,26,3.345238,
lies ,1.829299,18,7,2.571429,
mundofox los angeles ,1.829091,24,8,9.0,
los ,1.829091,18,6,3.0,
baby lover ,1.825472,26,11,4.055556,
que ,1.824341,30,7,4.285714,
election 70th governor ,1.818915,69,28,7.690477,
s ,1.818165,50,21,2.380952,
s tilted ,1.818165,52,22,4.380952,
public ,1.8176,35,14,2.5,
dang speaker ,1.814138,27,13,3.681818,
choice ahead ,1.812086,27,13,4.25,
shocking news ,1.808425,22,9,4.5,
communist news ,1.808425,22,9,4.5,
id cry ,1.807829,17,9,3.65,
family hurting ,1.804744,29,14,3.95,
speak ,1.80467,22,11,2.0,
control ,1.801248,15,6,2.5,
men ,1.801234,40,18,2.222222,
men commercial ,1.801234,42,19,4.222222,
empty suit ,1.799915,17,8,4.333333,
play beer pong ,1.798965,33,14,7.305556,
#vote #presidentialdebate ,1.798866,102,64,3.587302,
wow ,1.79885,30,20,1.5,
robot responses ,1.798452,11,6,3.5,
potus ,1.798048,41,15,2.733333,
entire band ,1.796017,13,6,4.0,
anybody else notice ,1.79601,32,14,7.6,
community ,1.794199,19,9,2.111111,
ever tuned ,1.793208,74,31,4.48,
dancing girls ,1.792461,24,10,4.75,
cant wait ,1.790475,35,24,3.15,
policies ,1.789729,23,12,1.916667,
dog house ,1.788453,19,9,4.125,
house ,1.788453,17,8,2.125,
specific ,1.786627,44,21,2.095238,
favorite part ,1.78572,52,19,6.423077,
looking ,1.780103,27,17,1.588235,
pell grants ,1.779153,28,8,6.666667,
fyi expanding pell grants ,1.779153,36,10,14.666667,
fight ,1.777986,21,15,1.4,
cage fight ,1.777986,23,16,3.4,
silence rule ,1.777554,17,8,4.5,
specifics ,1.77548,26,14,1.857143,
focus ,1.774823,16,11,1.454545,
hurting americans ,1.772642,25,12,4.0,
line ,1.769763,30,11,2.727273,
used ,1.767428,33,14,2.357143,
used doggie treats ,1.767428,39,16,8.357143,
vague claims ,1.767126,18,8,4.666667,
home celebrating ,1.76532,55,31,3.47807,
moderator tells ,1.763993,38,17,4.442857,
x factor ,1.763634,19,7,5.416667,
newbie sex phone operator ,1.763414,25,10,12.466667,
annoyed everytime ,1.763277,23,9,4.666667,
create ,1.762473,49,23,2.130435,
took min ,1.76131,51,25,3.727941,
hiring cause ,1.759439,26,13,4.02381,
less ,1.751944,25,11,2.272727,
soend less ,1.751944,27,12,4.272727,
less flowery ,1.751944,27,12,4.272727,
moderator mr ,1.749981,112,60,3.973046,
lines ,1.748543,18,7,2.571429,
common sense ,1.748157,16,9,3.714286,
lost ,1.747952,12,9,1.333333,
manufacturing helps towns ,1.747278,26,8,8.8,
life section occur ,1.746876,20,8,7.9,
es dnde estamos ,1.745661,27,8,9.5,
brilliant pointing ,1.744026,14,7,4.083333,
gonna ,1.740124,54,28,1.928571,
gonna kill ,1.740124,56,29,3.928571,
